✅ Loaded 8091 valid samples
Epoch 3 | Batch 1380 | Loss: 0.4742
Epoch 3 | Batch 1390 | Loss: 0.4953
Epoch 3 | Batch 1400 | Loss: 0.3765
Epoch 3 | Batch 1410 | Loss: 0.2720
Epoch 3 | Batch 1420 | Loss: 0.4107
Epoch 3 | Batch 1430 | Loss: 0.3765
Epoch 3 | Batch 1440 | Loss: 0.3451
Epoch 3 | Batch 1450 | Loss: 0.3205
Epoch 3 | Batch 1460 | Loss: 0.5002
Epoch 3 | Batch 1470 | Loss: 0.6053
Epoch 3 | Batch 1480 | Loss: 0.2998
Epoch 3 | Batch 1490 | Loss: 0.3370
Epoch 3 | Batch 1500 | Loss: 0.2589
Epoch 3 | Batch 1510 | Loss: 0.3420
Epoch 3 | Batch 1520 | Loss: 0.3889
Epoch 3 | Batch 1530 | Loss: 0.3324
Epoch 3 | Batch 1540 | Loss: 0.3230
Epoch 3 | Batch 1550 | Loss: 0.3249
Epoch 3 | Batch 1560 | Loss: 0.2298
Epoch 3 | Batch 1570 | Loss: 0.3317
Epoch 3 | Batch 1580 | Loss: 0.4402
Epoch 3 | Batch 1590 | Loss: 0.2963
Epoch 3 | Batch 1600 | Loss: 0.4742
Epoch 3 | Batch 1610 | Loss: 0.3933
Epoch 3 | Batch 1620 | Loss: 0.4379
Epoch 3 | Batch 1630 | Loss: 0.2125
Epoch 3 | Batch 1640 | Loss: 0.5133
Epoch 3 | Batch 1650 | Loss: 0.3445
Epoch 3 | Batch 1660 | Loss: 0.3520
Epoch 3 | Batch 1670 | Loss: 0.3490
Epoch 3 | Batch 1680 | Loss: 0.3511
Epoch 3 | Batch 1690 | Loss: 0.4156
Epoch 3 | Batch 1700 | Loss: 0.4572
Epoch 3 | Batch 1710 | Loss: 0.2386
Epoch 3 | Batch 1720 | Loss: 0.2246
Epoch 3 | Batch 1730 | Loss: 0.4017
Epoch 3 | Batch 1740 | Loss: 0.4377
Epoch 3 | Batch 1750 | Loss: 0.3375
Epoch 3 | Batch 1760 | Loss: 0.3360
Epoch 3 | Batch 1770 | Loss: 0.2172
Epoch 3 | Batch 1780 | Loss: 0.3242
Epoch 3 | Batch 1790 | Loss: 0.3108
Epoch 3 | Batch 1800 | Loss: 0.7014
Epoch 3 | Batch 1810 | Loss: 0.3152
Epoch 3 | Batch 1820 | Loss: 0.3744
Epoch 3 | Batch 1830 | Loss: 0.3467
Epoch 3 | Batch 1840 | Loss: 0.3395
Epoch 3 | Batch 1850 | Loss: 0.2021
Epoch 3 | Batch 1860 | Loss: 0.3372
Epoch 3 | Batch 1870 | Loss: 0.4251
Epoch 3 | Batch 1880 | Loss: 0.5011
Epoch 3 | Batch 1890 | Loss: 0.2829
Epoch 3 | Batch 1900 | Loss: 0.2332
Epoch 3 | Batch 1910 | Loss: 0.2933
Epoch 3 | Batch 1920 | Loss: 0.3738
Epoch 3 | Batch 1930 | Loss: 0.3033
Epoch 3 | Batch 1940 | Loss: 0.3481
Epoch 3 | Batch 1950 | Loss: 0.3278
Epoch 3 | Batch 1960 | Loss: 0.2402
Epoch 3 | Batch 1970 | Loss: 0.3279
Epoch 3 | Batch 1980 | Loss: 0.5883
Epoch 3 | Batch 1990 | Loss: 0.2749
Epoch 3 | Batch 2000 | Loss: 0.5820
Epoch 3 | Batch 2010 | Loss: 0.2896
Epoch 3 | Batch 2020 | Loss: 0.3866
✅ Epoch 3 Completed | Total Loss: 699.2727
Writing model shards: 100%|█████████████████████████████████████████████████████████████████████████████████████| 1/1 [00:01<00:00,  1.35s/it]
🎉 Training completed successfully!
